record_id,age,region,income,education,gender,saab,hormone,top_sex,bottom_sex,sex_orient,sex_attrac,sex_last_year,ethnic,isos_1,isos_2,isos_3,isos_4,isos_5,isos_6,isos_7,isos_8,isos_9,isos_10,isos_11,isos_12,isos_13,isos_14,isos_15,gims_1,gims_2,gims_3,gims_4,gims_5,gims_6,gims_7,gims_8,gims_9,gims_10,gims_11,gims_12,gims_13,gims_14,sobbs_1,sobbs_2,sobbs_3,sobbs_4,sobbs_5,sobbs_6,sobbs_7,sobbs_8,sobbs_9,sobbs_10,sobbs_11,sobbs_12,sobbs_13,sobbs_14,tis_1,tis_2,tis_3,tis_4,tis_5,tis_6,tis_7,tis_8,tis_9,tis_10,tis_11,tis_12,tis_13,tis_14,tis_15,tis_16,tis_17,tis_18,tis_19,tis_20,tis_21,tis_22,tis_23,tis_24,tis_25,tis_26,pfq2s_1,pfq2s_10,pfq2s_9,pfq2s_8,pfq2s_7,pfq2s_6,pfq2s_5,pfq2s_4,pfq2s_3,pfq2s_2,mhi_1,mhi_5,mhi_4,mhi_3,mhi_2,open_comment
198,25,Southwest,"less than $20,000",bachelors degree,trans_man,female,currently taking,would like to in the future,do not plan to in the future,bi/pansexual,all genders,all genders,White / European American,2,2,2,2,2,2,2,2,1,1,1,2,1,2,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,2,5,4,4,4,4,4,4,4,4,3,4,3,4,6,6,5,2,1,5,6,2,4,1,5,6,3,1,1,1,2,3,5,6,6,1,4,3,4,7,4,3,3,3,3,3,3,1,5,2,3,3,2,3,4,NA
199,43,West Coast,"$45,000 - $139,999",graduate school,trans_man,female,currently taking,have had,have had,bi/pansexual,all genders,all genders,White / European American,2,2,3,3,2,2,2,2,2,1,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,3,1,4,4,2,1,4,1,3,1,4,4,3,1,1,6,2,2,1,2,2,5,4,1,1,1,1,2,1,4,6,2,7,1,3,1,3,3,3,4,2,2,1,1,1,4,3,2,3,6,5,5,NA
200,26,East Coast,"less than $20,000",graduate school,trans_masc,female,currently taking,would like to in the future,unsure about the future,bi/pansexual,specific genders,specific genders,White / European American,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2,2,NA,2,2,4,3,1,1,3,1,1,4,4,1,6,2,4,1,2,3,5,5,3,3,3,3,3,2,5,5,3,3,6,5,3,3,1,3,4,2,4,1,3,2,3,1,5,2,4,5,5,4,5,NA
201,22,East Coast,"$20,000 - $44,999",associate degree,trans_man,female,took in the past but not currently,would like to in the future,do not plan to in the future,asexual,no sex attrac,no sex attrac,White / European American,1,3,3,3,1,1,1,3,1,2,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,3,1,4,2,4,4,4,1,1,1,2,1,3,3,6,6,3,5,7,2,3,5,4,3,2,5,3,2,1,4,5,6,5,5,2,3,5,6,4,3,3,3,2,2,1,4,1,4,1,2,2,4,4,5,NA
203,35,West Coast,"less than $20,000",graduate school,trans_man,female,currently taking,have had,would like to in the future,gay,cisgender men,cisgender men,White / European American,1,1,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,5,1,2,1,4,4,4,1,1,1,4,1,4,1,1,7,7,7,1,1,5,7,7,4,1,4,7,7,7,7,7,1,7,7,7,7,4,1,1,3,3,5,3,5,1,3,3,4,3,5,4,1,3,3,"I wish surveys like this we take into account how well you pass. I pass flawlessly. I did even as a kid. I feel like this is never the standard story, but that all afab are subject to harassment. I was not catcalled by men, I was thrown out of bathrooms by women, long before I ever realized I was trans. This feels like a distinct and vanishing minority experience in the current nonbinary-focused trans experience."
204,25,West Coast,"less than $20,000",some college,trans_man,female,currently taking,would like to in the future,unsure about the future,bi/pansexual,cisgender m&w,cisgender m&w,Hispanic / Latina(o) / Latin American / Chicana(o),1,1,2,2,1,1,1,1,1,1,1,2,1,1,2,0,0,0,0,1,1,1,1,1,0,0,0,0,0,2,3,2,2,2,3,3,2,3,2,2,3,2,3,2,3,4,4,6,2,2,2,3,3,4,2,3,4,3,2,5,3,2,3,4,6,3,3,2,2,4,3,4,2,2,2,3,2,4,3,4,4,4,4,5,NA
205,18,East Coast,"less than $20,000",some college,trans_man,female,currently taking,unsure about the future,would like to in the future,bi/pansexual,all genders,all genders,White / European American,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,2,5,1,4,5,5,1,1,1,4,1,4,3,4,5,1,1,1,5,3,5,4,7,1,6,4,1,1,7,1,5,4,4,2,1,1,3,1,3,1,4,4,2,2,1,1,3,3,4,4,3,3,5,NA
206,18,Midwest,"$20,000 - $44,999",some college,trans_man,female,plan to take in the future,would like to in the future,would like to in the future,heterosexual,cisgender women,cisgender women,White / European American,1,2,5,3,2,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,3,5,3,5,2,5,5,5,3,5,2,5,3,5,5,3,7,7,7,2,2,4,7,6,5,6,6,5,7,7,7,7,4,4,6,7,6,6,4,4,5,5,5,5,5,2,5,5,5,5,5,4,5,3,4,NA
207,36,Midwest,"less than $20,000",high school diploma / GED,trans_man,female,currently taking,have had,would like to in the future,gay,specific genders,cisgender m&w,White / European American,2,4,5,4,3,4,3,4,4,3,4,4,4,3,4,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,5,3,5,3,5,5,5,2,1,3,5,2,5,1,1,7,7,7,7,1,6,5,6,7,1,5,6,6,7,6,7,2,4,5,5,7,4,2,3,4,3,5,3,3,2,3,4,5,3,4,5,2,4,6,NA
209,26,Midwest,"less than $20,000",some college,trans_man,female,currently taking,would like to in the future,unsure about the future,gay,cisgender men,all genders,White / European American,2,2,5,3,3,2,2,4,1,2,1,2,3,2,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,2,5,2,5,1,5,5,5,1,2,2,4,1,5,2,1,7,5,6,1,1,7,5,5,7,2,4,6,6,6,7,5,5,6,4,5,6,3,2,4,5,3,5,4,4,3,3,3,5,3,5,5,1,1,3,NA
210,22,West Coast,"$45,000 - $139,999",bachelors degree,trans_man,female,plan to take in the future,would like to in the future,do not plan to in the future,queer,cisgender women,cisgender women,Multiethnic,3,2,4,3,1,3,2,3,2,1,2,3,3,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,4,3,2,1,5,3,4,1,1,1,3,1,5,1,3,7,6,5,1,1,7,5,3,4,1,5,7,5,7,5,7,2,5,3,2,7,1,2,4,4,5,5,4,3,4,4,5,5,4,5,5,2,2,2,NA
211,18,Midwest,"less than $20,000",high school or less,trans_man,female,plan to take in the future,would like to in the future,would like to in the future,gay,cisgender men,cisgender men,Other,2,3,4,4,3,3,2,4,2,2,2,2,2,2,2,1,1,1,0,1,1,0,1,1,0,0,1,1,1,2,5,1,5,1,5,5,5,2,2,4,5,1,5,1,1,7,2,5,1,1,7,7,7,7,1,7,7,5,5,7,7,1,7,7,5,7,6,1,1,4,2,1,3,5,1,2,4,5,3,4,5,1,2,3,"Conflation of the terms transgender and gender nonconforming is inaccurate and, in the eyes of some, offensive. A GNC person will never in their lives understand the struggle of being transgender, because, by definition, a GNC person is just a cis person who acts outside the norm for their gender. They don't experience things like dysphoria or the same amount of discrimination and I, among others, find it offensive to imply that it is the same thing. Regardless, the two are incredibly different and it feels as though there's not much to gain by grouping the two together."
213,23,Midwest,"$20,000 - $44,999",graduate school,trans_man,female,currently taking,would like to in the future,unsure about the future,asexual,no sex attrac,no sex attrac,White / European American,2,2,2,2,1,1,2,2,1,1,1,1,2,1,2,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,3,1,2,1,4,3,3,1,1,2,2,1,2,2,3,5,3,5,2,2,3,4,3,4,3,3,3,4,4,5,2,5,3,4,7,6,4,1,2,2,1,3,4,2,1,1,1,3,1,2,2,5,5,5,NA
214,21,Midwest,"less than $20,000",bachelors degree,trans_man,female,currently taking,have had,would like to in the future,bi/pansexual,all genders,all genders,White / European American,1,1,3,3,1,2,1,1,2,1,2,2,2,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4,2,4,1,4,5,4,1,2,2,4,2,4,3,3,6,5,3,3,2,5,6,6,5,2,6,5,2,6,6,6,3,5,3,5,7,3,3,6,4,3,3,2,4,3,2,2,4,3,3,3,3,4,5,NA
216,25,Southwest,"$20,000 - $44,999",bachelors degree,trans_masc,female,currently taking,have had,would like to in the future,gay,cisgender men,cisgender men,White / European American,1,3,4,4,4,4,2,4,4,4,4,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,4,1,3,4,3,1,1,1,4,1,2,1,2,6,1,4,2,1,1,3,2,6,2,2,1,1,1,6,5,3,4,1,3,4,3,2,2,2,1,1,1,2,3,2,2,2,2,2,2,5,5,6,"Was unsure about if ""select how often you feel"" questions were in reference to my transgender status or in reference to my entire life; I answered in reference to my entire life"
217,18,West Coast,"less than $20,000",some college,trans_masc,female,currently taking,would like to in the future,do not plan to in the future,gay,cisgender men,cisgender men,Multiethnic,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,4,1,4,2,3,4,1,1,1,1,4,1,1,1,3,3,1,5,1,1,4,5,4,5,1,1,4,5,1,5,5,3,5,5,5,3,5,2,1,2,2,1,3,2,1,1,1,3,1,2,2,4,4,5,Strong survey. :)
219,21,Southwest,"less than $20,000",associate degree,trans_man,female,currently taking,have had,would like to in the future,bi/pansexual,cisgender m&w,cisgender men,White / European American,2,3,4,4,2,2,2,3,2,2,3,4,3,3,3,0,0,1,0,1,1,0,1,1,0,0,1,1,1,1,4,2,5,2,5,5,5,2,2,2,5,1,5,3,4,7,5,5,3,4,3,3,5,7,7,2,3,5,5,5,7,6,7,5,5,5,4,4,5,5,3,4,2,3,3,3,4,5,4,3,5,2,4,5,NA
221,30,East Coast,"$45,000 - $139,999",graduate school,trans_man,female,currently taking,would like to in the future,unsure about the future,bi/pansexual,cisgender m&w,cisgender m&w,White / European American,4,2,3,3,3,3,4,2,2,2,2,1,2,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,3,4,4,5,2,4,4,4,2,2,2,4,2,3,5,4,6,6,6,4,1,3,7,7,5,4,6,4,1,5,5,5,4,6,5,2,6,4,4,2,3,4,2,5,3,2,2,2,4,2,2,4,4,4,5,NA
223,24,East Coast,"less than $20,000",graduate school,trans_masc,female,currently taking,would like to in the future,unsure about the future,queer,all genders,all genders,White / European American,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,1,1,0,1,0,0,0,0,1,1,2,4,2,4,2,4,4,4,2,2,2,4,2,4,5,3,5,5,5,4,4,4,2,2,2,5,2,4,5,4,5,5,5,5,1,3,4,4,4,7,3,1,4,1,3,2,2,2,2,2,4,4,4,4,4,The part about people staring at my chest and whistling was unclear. This happened to me on a daily basis when I presented as a woman over a year ago. This happened rarely when I presented as nonbinary like 8 months ago. This happens never since I started testosterone 4 months ago and pass as a man.
224,24,West Coast,"$20,000 - $44,999",some college,trans_man,female,currently taking,would like to in the future,would like to in the future,queer,all genders,cisgender m&w,Multiethnic,1,5,5,4,4,5,1,5,5,3,5,2,1,2,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,5,1,5,5,5,2,1,1,5,1,5,3,2,7,5,7,1,1,7,7,7,7,5,5,7,2,7,7,7,2,7,7,7,7,7,1,1,5,5,5,1,5,2,4,5,5,5,4,5,1,1,1,Thank you for doing this.
226,21,East Coast,"less than $20,000",high school diploma / GED,trans_man,female,currently taking,would like to in the future,would like to in the future,heterosexual,cisgender women,cisgender women,White / European American,1,2,1,4,1,1,1,3,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,5,2,5,4,5,5,5,2,3,2,5,2,5,1,1,7,7,7,1,1,7,7,7,7,1,7,7,7,7,7,7,1,7,7,7,7,7,1,1,4,4,4,4,5,4,5,5,5,5,5,5,1,1,1,NA
227,25,West Coast,"less than $20,000",graduate school,trans_man,female,currently taking,would like to in the future,would like to in the future,queer,cisgender m&w,cisgender m&w,White / European American,2,1,3,3,2,2,1,2,3,2,2,2,1,1,2,1,1,1,1,1,1,1,1,0,0,0,1,1,1,2,4,2,4,2,4,4,4,3,3,3,4,4,3,3,1,6,6,6,1,3,6,6,6,5,5,6,6,6,6,6,6,2,5,5,6,6,5,2,2,3,4,3,3,3,3,3,4,4,4,3,3,3,4,5,NA
229,21,East Coast,"less than $20,000",some college,trans_man,female,currently taking,would like to in the future,unsure about the future,bi/pansexual,all genders,cisgender women,Multiethnic,1,1,4,3,1,2,1,1,2,1,1,2,3,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,2,4,2,5,2,4,4,4,2,2,3,1,1,3,2,2,7,4,5,5,2,6,7,5,7,3,7,7,2,5,7,7,4,5,5,5,7,5,5,4,2,1,3,3,4,1,3,2,4,1,3,4,4,4,5,NA
232,22,West Coast,"less than $20,000",some college,trans_man,female,currently taking,would like to in the future,unsure about the future,gay,cisgender men,cisgender men,White / European American,1,1,4,4,2,1,1,1,1,1,1,2,2,2,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,2,5,4,5,2,5,5,5,1,3,4,5,5,5,1,1,4,5,7,2,1,5,6,7,4,1,6,5,6,7,7,5,4,7,5,5,7,4,1,1,3,3,2,2,3,1,3,4,5,2,4,2,5,5,6,NA
234,28,East Coast,"$45,000 - $139,999",bachelors degree,trans_man,female,currently taking,have had,unsure about the future,bi/pansexual,cisgender m&w,cisgender men,Multiethnic,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,4,1,4,2,3,4,4,1,2,2,2,2,2,2,1,5,5,7,1,1,5,6,7,4,2,2,4,4,5,5,2,5,2,2,6,3,5,2,2,3,2,2,2,2,3,4,3,3,2,2,2,4,5,6,NA
237,31,East Coast,"less than $20,000",some college,trans_man,female,currently taking,would like to in the future,would like to in the future,gay,cisgender men,no sex attrac,White / European American,1,1,3,2,2,1,1,2,2,1,1,1,1,1,2,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,6,1,4,4,1,4,6,5,7,1,6,5,1,1,7,1,4,7,6,6,2,4,5,1,1,1,1,1,4,1,2,3,3,2,5,6,1,2,2,NA
239,26,Midwest,"$20,000 - $44,999",graduate school,trans_man,female,currently taking,have had,would like to in the future,gay,cisgender men,no sex attrac,White / European American,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,4,2,4,4,2,1,2,1,3,1,4,5,3,3,5,6,1,2,4,3,5,4,4,2,6,5,1,6,5,4,5,5,5,6,4,3,5,3,2,3,1,1,2,1,2,4,2,5,3,5,2,3,NA
240,27,East Coast,"less than $20,000",some college,trans_masc,female,unsure about the future,unsure about the future,do not plan to in the future,bi/pansexual,all genders,all genders,White / European American,2,4,3,3,3,3,3,3,3,4,4,4,4,2,2,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1,4,1,2,1,4,4,4,1,2,2,5,2,4,5,6,7,6,5,6,2,6,1,1,1,1,1,5,1,6,2,5,5,5,1,5,5,1,6,7,4,4,4,4,3,3,3,2,3,2,5,5,1,1,1,Thank you!
242,24,East Coast,"less than $20,000",tradeperson certificate,trans_woman,female,plan to take in the future,unsure about the future,do not plan to in the future,lesbian,cisgender women,cisgender women,White / European American,2,2,3,3,2,2,3,2,1,1,1,2,3,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,2,2,4,2,4,4,3,2,3,2,3,4,4,2,3,1,1,3,1,4,5,4,1,4,4,1,5,5,4,5,3,5,4,1,5,1,5,1,2,2,3,4,3,4,1,1,3,4,3,3,5,2,5,5,"Seemed focused on binary (male/female) experiences and assumed the person answering the questions was out to some degree, eg. no questions about being closeted, so I felt like I had little to contribute"
245,18,East Coast,"less than $20,000",some college,trans_masc,female,currently taking,have had,unsure about the future,asexual,no sex attrac,no sex attrac,White / European American,1,2,3,3,1,2,1,2,1,2,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,4,1,5,1,4,5,4,1,2,2,4,4,4,5,3,6,2,1,2,5,3,2,1,6,6,1,2,5,7,2,5,6,1,1,1,5,2,5,7,3,2,2,3,4,3,2,3,4,2,3,4,4,4,5,NA
250,22,East Coast,"$45,000 - $139,999",bachelors degree,trans_masc,female,currently taking,have had,unsure about the future,other,all genders,all genders,White / European American,4,2,4,3,3,3,3,4,2,2,3,3,2,2,3,1,1,1,1,1,1,1,1,1,0,0,0,0,1,2,4,1,4,1,5,5,5,1,2,1,5,4,5,5,5,5,4,2,2,4,3,1,1,1,5,1,1,1,1,1,3,7,3,1,1,1,1,5,6,3,3,3,2,3,2,2,2,4,2,4,5,3,4,6,Kind of boring ¯\_(ツ)_/¯
265,20,East Coast,"less than $20,000",some college,trans_masc,female,currently taking,would like to in the future,unsure about the future,queer,cisgender men,cisgender men,White / European American,3,3,4,4,3,2,3,3,2,3,3,2,3,2,2,0,0,1,0,1,1,0,1,1,0,0,0,0,0,3,5,4,3,1,3,4,3,2,4,3,4,1,1,1,2,7,5,4,5,5,3,4,3,5,1,2,4,4,5,6,5,5,4,2,2,6,4,5,6,4,3,3,2,3,2,2,3,4,2,4,4,5,3,4,NA
269,19,West Coast,"less than $20,000",some college,trans_man,female,currently taking,would like to in the future,unsure about the future,queer,specific genders,cisgender m&w,White / European American,1,1,3,1,2,1,1,1,1,1,1,3,1,3,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,3,2,3,4,3,4,4,3,1,4,4,4,4,4,4,3,6,6,5,3,1,5,3,3,5,4,2,5,5,6,5,6,5,6,5,5,6,4,3,5,4,3,3,2,3,2,3,3,5,2,5,4,3,2,3,NA
272,27,Midwest,"less than $20,000",high school diploma / GED,trans_man,female,currently taking,have had,have had,heterosexual,cisgender women,cisgender women,White / European American,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,5,2,4,1,4,4,4,1,1,2,4,2,3,1,1,7,5,7,1,1,5,7,7,7,1,7,6,5,2,7,7,1,6,7,7,7,6,1,1,2,2,2,1,1,1,1,1,3,1,2,3,4,5,5,NA
273,22,West Coast,"less than $20,000",some college,trans_masc,female,currently taking,have had,unsure about the future,asexual,no sex attrac,no sex attrac,White / European American,1,1,4,3,1,1,1,2,1,1,1,2,2,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,2,3,2,4,3,4,4,4,4,2,4,3,4,4,2,6,1,1,1,7,4,2,5,4,4,2,5,2,1,1,1,2,5,3,3,2,1,1,3,4,4,3,2,1,1,2,1,2,4,1,3,3,4,5,5,NA
274,24,Midwest,"$45,000 - $139,999",bachelors degree,trans_woman,male,currently taking,do not plan to in the future,unsure about the future,bi/pansexual,cisgender m&w,cisgender women,White / European American,2,1,4,4,3,2,3,3,2,1,3,2,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,4,4,4,4,4,4,4,4,2,4,4,3,2,4,3,1,6,5,6,1,1,4,7,6,7,4,5,4,5,6,7,6,2,6,6,5,6,5,1,3,3,2,3,1,2,2,3,3,4,1,4,4,4,4,5,NA
275,20,Rocky Mountains,"$20,000 - $44,999",some college,non_binary,male,plan to take in the future,would like to in the future,do not plan to in the future,bi/pansexual,cisgender m&w,cisgender m&w,Multiethnic,1,1,3,2,1,1,1,1,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,5,5,5,4,4,2,4,3,4,3,5,5,6,4,1,3,7,5,2,6,5,7,2,6,1,1,1,7,1,7,6,6,3,2,5,7,5,2,1,1,1,2,2,1,3,5,1,3,3,4,5,6,NA
277,23,NA,NA,associate degree,trans_man,female,unsure about the future,unsure about the future,unsure about the future,heterosexual,specific genders,specific genders,White / European American,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,3,2,3,1,4,3,4,1,1,2,3,1,4,2,3,6,6,7,2,3,6,4,4,2,2,4,6,7,7,5,6,5,5,4,7,2,5,3,5,5,5,5,5,3,2,3,4,5,5,4,5,2,2,3,Need to add option for Southeast region
278,20,Midwest,"less than $20,000",some college,trans_woman,male,currently taking,do not plan to in the future,would like to in the future,bi/pansexual,cisgender m&w,cisgender m&w,White / European American,1,3,3,2,1,1,1,3,2,1,2,3,3,3,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2,5,2,4,1,4,4,5,3,2,2,4,3,5,5,5,7,5,6,1,1,7,7,7,5,3,6,7,6,7,7,7,2,6,5,4,7,4,2,2,3,3,5,2,4,2,4,4,5,2,4,5,2,2,5,NA
279,21,Rocky Mountains,"less than $20,000",some college,trans_fem,male,currently taking,unsure about the future,would like to in the future,lesbian,specific genders,specific genders,Multiethnic,2,4,5,5,3,2,2,4,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2,5,2,5,2,5,5,5,2,4,4,4,4,5,3,6,6,6,6,2,1,2,2,2,6,2,2,2,6,6,2,6,6,6,6,2,NA,2,2,5,5,4,3,4,4,3,3,5,5,5,5,2,1,2,2,NA
280,18,Southwest,"less than $20,000",high school diploma / GED,trans_fem,male,unsure about the future,do not plan to in the future,unsure about the future,bi/pansexual,all genders,all genders,Multiethnic,1,1,5,5,5,5,5,5,5,1,5,1,5,5,5,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,5,3,5,2,5,5,5,1,5,1,5,4,5,1,1,7,7,1,1,1,7,7,7,7,7,7,5,7,7,7,7,7,7,7,7,7,7,1,5,5,5,5,1,5,1,5,5,5,5,5,6,2,3,3,NA
281,24,East Coast,"less than $20,000",associate degree,trans_man,female,currently taking,would like to in the future,would like to in the future,bi/pansexual,cisgender m&w,all genders,Black / African American / Caribbean American,2,2,3,3,3,1,2,3,2,2,2,4,4,4,2,1,1,0,0,1,1,1,1,1,0,0,0,0,0,3,5,4,5,2,4,5,5,2,2,2,4,1,4,6,6,5,2,1,6,6,1,2,1,3,5,1,1,1,6,4,1,7,7,2,1,1,4,6,6,2,1,1,1,3,3,2,2,4,1,4,5,3,2,3,NA
282,22,East Coast,NA,bachelors degree,trans_man,female,currently taking,would like to in the future,would like to in the future,bi/pansexual,all genders,no sex attrac,White / European American,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,3,2,3,2,1,2,4,2,1,1,2,4,1,1,3,2,2,2,2,3,4,3,5,6,6,2,5,3,2,2,5,2,5,7,2,2,2,1,2,2,2,2,3,1,2,2,3,3,4,1,2,3,4,4,5,NA
283,30,East Coast,"$45,000 - $139,999",graduate school,trans_masc,female,currently taking,have had,unsure about the future,queer,all genders,all genders,Hispanic / Latina(o) / Latin American / Chicana(o),2,2,3,3,2,1,2,1,1,2,3,2,1,2,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,4,4,3,4,2,4,5,4,2,3,2,4,3,4,6,3,5,3,2,2,6,3,5,1,4,6,2,2,2,2,3,2,6,5,5,1,1,2,6,7,3,4,5,3,4,3,3,3,4,3,3,4,2,2,4,NA
285,22,East Coast,"$20,000 - $44,999",bachelors degree,trans_masc,female,plan to take in the future,would like to in the future,do not plan to in the future,queer,all genders,all genders,White / European American,3,3,4,5,3,4,4,4,2,3,2,2,3,2,4,1,1,1,0,1,1,0,1,0,1,0,1,1,1,2,4,3,4,3,5,5,5,4,3,4,4,3,4,5,5,6,6,3,3,1,5,2,2,3,2,2,6,6,5,5,6,5,5,2,6,5,5,3,6,5,4,5,3,3,3,4,3,5,4,4,4,2,2,3,NA
287,20,East Coast,"less than $20,000",tradeperson certificate,trans_man,female,currently taking,would like to in the future,unsure about the future,gay,cisgender men,cisgender men,White / European American,1,1,4,3,2,1,1,3,1,2,1,2,2,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,5,5,3,5,3,5,5,5,3,4,4,4,2,4,3,2,6,5,4,4,2,6,5,6,6,2,5,6,5,6,6,3,5,5,5,5,7,3,3,5,4,3,4,4,4,2,3,3,5,3,5,5,1,2,3,NA
288,22,Midwest,"less than $20,000",some college,trans_man,female,currently taking,would like to in the future,unsure about the future,queer,specific genders,all genders,White / European American,2,4,5,5,3,2,2,4,2,3,1,1,1,2,2,1,0,1,0,1,1,0,1,1,1,1,0,1,1,3,4,5,5,4,5,5,5,3,4,2,5,2,5,2,2,7,5,6,7,3,5,7,6,2,5,7,6,6,6,7,6,6,7,7,5,6,3,2,4,3,3,5,4,5,1,2,1,5,3,4,5,1,2,4,NA
289,21,Midwest,"less than $20,000",associate degree,trans_fem,male,currently taking,do not plan to in the future,would like to in the future,bi/pansexual,specific genders,specific genders,White / European American,2,2,4,3,3,2,1,2,2,2,3,1,1,1,2,0,1,0,0,1,1,0,1,1,0,0,0,0,0,2,5,2,5,1,5,5,5,1,3,5,5,2,5,5,3,5,2,3,3,4,1,3,1,7,6,4,2,2,2,6,5,5,7,6,2,2,2,3,3,2,3,1,2,4,4,3,3,4,2,2,3,5,5,6,NA
292,19,West Coast,"less than $20,000",associate degree,trans_man,female,currently taking,would like to in the future,would like to in the future,bi/pansexual,all genders,all genders,White / European American,1,1,3,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,5,2,5,2,5,5,5,1,4,1,5,3,5,5,2,5,4,6,2,4,3,7,7,7,7,6,2,5,5,7,5,6,7,7,5,6,2,2,4,2,2,2,3,2,4,2,1,4,1,2,3,5,4,6,NA
293,27,West Coast,"less than $20,000",graduate school,trans_man,female,currently taking,have had,unsure about the future,asexual,specific genders,no sex attrac,White / European American,1,1,3,2,1,1,1,2,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,4,2,4,2,4,4,4,2,2,2,4,1,4,3,2,6,4,7,1,1,3,6,5,7,3,5,3,3,3,7,7,3,5,6,7,7,7,2,2,4,2,3,4,2,3,3,3,5,3,5,4,2,3,4,NA
294,20,Midwest,"less than $20,000",some college,trans_man,female,took in the past but not currently,have had,unsure about the future,bi/pansexual,cisgender m&w,cisgender m&w,White / European American,3,1,2,2,2,3,2,3,1,1,2,3,2,1,3,1,1,1,0,1,1,0,1,1,0,0,0,0,0,3,5,2,4,1,4,5,4,1,4,3,3,2,4,1,1,6,2,5,5,4,3,4,3,7,2,2,6,3,5,2,5,5,2,2,7,2,4,5,7,3,2,4,2,4,1,2,3,3,2,4,4,3,4,5,"This was a good survey. A lot of trans related surveys seem very speculative and this felt humanizing, so thanks a lot for that. Good luck with everything."
295,22,Midwest,"$20,000 - $44,999",some college,unsure,female,currently taking,have had,would like to in the future,bi/pansexual,all genders,all genders,White / European American,1,1,3,3,3,2,1,2,1,1,1,3,1,3,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,5,1,3,2,5,5,3,2,3,3,5,2,5,1,2,7,7,7,3,4,7,4,3,7,4,5,7,3,5,6,7,3,4,1,5,7,5,1,1,3,2,2,1,4,1,4,2,4,2,2,2,4,4,5,Asking if I feel like an outcast/pervert is two different things - I do feel like an outcast but not like a pervert.
